admin_override_suspend_auto_approval,attached_job_description,avatar_url,bounty_categories,bounty_owner_address,bounty_type,can_remarket,can_submit_after_expiration_date,canceled_bounty_reason,canceled_on,created_on,current_bounty,description_length,duration_create_to_expire,experience_level,expires_date,expires_date_ymd,featuring_date,fulfillment_accepted_on,fulfillment_started_on,fulfillment_submitted_on,funder_last_messaged_on,funding_organisation,github_comments,github_issue_number,github_issue_state,github_org_name,github_repo_name,github_url,idx_status,is_featured,is_issue_closed,is_open,is_paid,is_reserved,is_success,keywords,modified_on,needs_review,network,now,number_of_activities,number_of_fulfillments,number_of_interests,org_name,paid,permission_type,pk,project_length,project_type,repo_type,reserved_for_user_handle,standard_bounties_id,status,title,token_address,token_name,token_value_in_usdt,token_value_time_peg,url,value_in_eth,value_in_token,value_in_usdt,value_in_usdt_now,value_true,web3_created,web3_created_ymd,web3_type
FALSE,,https://gitcoin.co/dynamic/avatar/EthWorks,[],0x9ace976f2f06f2d2815a93f1866011007171fdb2,,TRUE,TRUE,,2018-10-04T14:34:36.793536Z,2019-03-10T10:00:51.871741Z,TRUE,1704,365,,2019-10-04T14:23:50Z,2019-10-04T00:00:00.000Z,null,null,null,null,null,Ethereum Community Fund via ECF Web 3.0 Infrastructure Fund,14,88,open,EthWorks,UniversalLoginSDK,https://github.com/EthWorks/UniversalLoginSDK/issues/88,cancelled,FALSE,FALSE,FALSE,0,null,0,"JavaScript, CSS, Shell, HTML",2021-01-19T22:42:23.352471Z,FALSE,mainnet,2021-01-20T16:15:12.938094Z,3,0,0,EthWorks,[],approval,10443,Unknown,traditional,public,,1349,cancelled,Having a generic authorization contract for each key,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,DAI,1,2018-10-04T14:23:50Z,https://gitcoin.co/issue/EthWorks/UniversalLoginSDK/88/1349,0,1E+15,0,0,0,2018-10-04T14:23:50Z,2018-10-04T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/EthWorks,[],0x9ace976f2f06f2d2815a93f1866011007171fdb2,,FALSE,TRUE,,null,2019-03-10T10:00:54.781022Z,TRUE,1704,365,,2019-10-04T14:35:41Z,2019-10-04T00:00:00.000Z,null,null,2018-10-11T21:23:50.829727Z,null,null,Ethereum Community Fund via ECF Web 3.0 Infrastructure Fund,14,88,open,EthWorks,UniversalLoginSDK,https://github.com/EthWorks/UniversalLoginSDK/issues/88,started,FALSE,FALSE,TRUE,0,null,0,"JavaScript, CSS, Shell, HTML",2021-01-19T22:42:11.153093Z,TRUE,mainnet,2021-01-20T16:15:13.784055Z,13,0,1,EthWorks,[],approval,10444,Unknown,traditional,public,,1350,started,Having a generic authorization contract for each key,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,DAI,1,2021-01-19T22:42:11.264699Z,https://gitcoin.co/issue/EthWorks/UniversalLoginSDK/88/1350,0.25,3.5E+20,350,350,350,2018-10-04T14:35:41Z,2018-10-04T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/Giveth,[],0x9ace976f2f06f2d2815a93f1866011007171fdb2,,FALSE,TRUE,,null,2019-03-10T10:01:01.034215Z,TRUE,1202,365,,2019-10-04T15:47:07Z,2019-10-04T00:00:00.000Z,null,2018-10-14T02:31:17.544801Z,2018-10-04T19:22:03.950150Z,2018-10-11T16:24:12.982172Z,null,Ethereum Community Fund via ECF Web 3.0 Infrastructure Fund,20,478,open,Giveth,giveth-dapp,https://github.com/Giveth/giveth-dapp/issues/478,done,FALSE,FALSE,FALSE,1,null,1,"JavaScript, CSS, HTML",2021-01-19T22:41:59.050351Z,TRUE,mainnet,2021-01-20T16:15:14.697238Z,13,1,2,Giveth,"[""sameer2800""]",approval,10445,Unknown,traditional,public,,1351,done,Donate by simply sending to an address with a standard transaction fee,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,DAI,1,2018-10-04T15:47:07Z,https://gitcoin.co/issue/Giveth/giveth-dapp/478/1351,0.15,2E+20,200,200,200,2018-10-04T15:47:07Z,2018-10-04T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/aionnetwork,[],0x37177ce9719a51386fd86d3085485ed1b56529b2,Improvement,FALSE,TRUE,,null,2019-03-10T10:02:11.051864Z,TRUE,1926,90,Beginner,2019-01-02T21:22:35Z,2019-01-02T00:00:00.000Z,null,2018-11-09T19:29:12.090556Z,2018-10-04T21:43:04.093232Z,2018-11-04T07:54:05.877531Z,null,Aion Foundation,17,661,closed,aionnetwork,aion,https://github.com/aionnetwork/aion/issues/661,done,FALSE,TRUE,FALSE,1,null,1,"Java, Stats, Debugging, Blockchain, Kernel, AION",2021-01-19T22:41:47.525478Z,TRUE,mainnet,2021-01-20T16:15:14.889199Z,10,1,2,aionnetwork,"[""santteegt""]",approval,10446,Hours,traditional,public,,1353,done,Expand Sync Statistics,0x4CEdA7906a5Ed2179785Cd3A40A69ee8bc99C466,AION,0.42,2018-10-04T21:22:35Z,https://gitcoin.co/issue/aionnetwork/aion/661/1353,null,95000000000,403.27,262.01,950,2018-10-04T21:22:35Z,2018-10-04T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/electricfeelco,[],0xa7c2662a534a0ae22e8b0f27d6a099e3b3971c6a,Improvement,TRUE,TRUE,,null,2019-03-10T10:02:19.900915Z,TRUE,1500,7,Intermediate,2018-10-12T03:08:41Z,2018-10-12T00:00:00.000Z,null,2018-11-13T19:32:54.388053Z,null,2018-10-05T13:48:08.634927Z,null,,0,23,null,electricfeelco,travay,https://github.com/electricfeelco/travay/issues/23,done,FALSE,FALSE,FALSE,1,null,1,"Vue, JavaScript, CSS, HTML",2021-01-19T22:41:35.644006Z,FALSE,mainnet,2021-01-20T16:15:15.006518Z,7,1,0,electricfeelco,"[""iamonuwa""]",permissionless,10447,Hours,traditional,public,,1355,done,Improvement: Refactor hello-metamask component according to the breaking change,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,DAI,1,2018-10-05T03:08:41Z,https://gitcoin.co/issue/electricfeelco/travay/23/1355,0.06,8E+19,80,80,80,2018-10-05T03:08:41Z,2018-10-05T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/electricfeelco,[],0xa7c2662a534a0ae22e8b0f27d6a099e3b3971c6a,Improvement,FALSE,TRUE,,null,2019-03-10T10:02:24.567319Z,TRUE,1111,3,Beginner,2018-10-08T03:13:53Z,2018-10-08T00:00:00.000Z,null,2018-10-12T04:03:43.608314Z,2018-10-05T04:47:36.740359Z,2018-10-05T07:44:40.703497Z,null,,0,22,null,electricfeelco,travay,https://github.com/electricfeelco/travay/issues/22,done,FALSE,FALSE,FALSE,1,null,1,"Vue, JavaScript, CSS, HTML",2021-01-19T22:41:24.945109Z,FALSE,mainnet,2021-01-20T16:15:15.867423Z,9,1,1,electricfeelco,"[""bakaoh""]",permissionless,10448,Hours,traditional,public,,1356,done,Improvement: Detect if someone is not using Firefox and give them a warning,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,DAI,1,2018-10-05T03:13:53Z,https://gitcoin.co/issue/electricfeelco/travay/22/1356,0.03,4E+19,40,40,40,2018-10-05T03:13:53Z,2018-10-05T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/walleth,[],0x48a63097e1ac123b1f5a8bbffafa4afa8192fab0,Improvement,FALSE,TRUE,,null,2019-03-10T10:02:33.673843Z,TRUE,620,90,Intermediate,2019-01-03T06:54:28Z,2019-01-03T00:00:00.000Z,null,2018-11-08T19:27:53.889017Z,2018-11-04T19:22:23.069618Z,2018-11-08T09:30:16.198025Z,null,,6,44,closed,walleth,kethereum,https://github.com/walleth/kethereum/issues/44,done,FALSE,TRUE,FALSE,1,null,1,Kotlin,2021-01-19T22:41:14.286107Z,FALSE,mainnet,2021-01-20T16:15:16.643628Z,11,1,1,walleth,"[""rmeissner""]",approval,10450,Days,traditional,public,,1358,done,Decouple/Replace SpongyCastle,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,DAI,1,2018-10-05T06:54:28Z,https://gitcoin.co/issue/walleth/kethereum/44/1358,0.23,3.2E+20,320,320,320,2018-10-05T06:54:28Z,2018-10-05T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/electricfeelco,[],0xa7c2662a534a0ae22e8b0f27d6a099e3b3971c6a,Bug,FALSE,TRUE,,2018-10-19T06:35:02.507884Z,2019-03-10T10:02:38.898210Z,TRUE,683,7,Intermediate,2018-10-12T03:20:15Z,2018-10-12T00:00:00.000Z,null,null,2018-10-05T10:48:24.521203Z,2018-10-11T14:54:55.243381Z,null,,0,21,null,electricfeelco,travay,https://github.com/electricfeelco/travay/issues/21,cancelled,FALSE,FALSE,FALSE,0,null,0,"Vue, JavaScript, CSS, HTML",2021-01-19T22:41:01.633088Z,FALSE,mainnet,2021-01-20T16:15:16.795868Z,6,1,1,electricfeelco,[],permissionless,10451,Hours,traditional,public,,1359,cancelled,Bug: Buttons Don't Work in Firefox Mobile or Desktop,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,DAI,1,2018-10-05T03:20:15Z,https://gitcoin.co/issue/electricfeelco/travay/21/1359,0.07,9E+19,90,90,90,2018-10-05T03:20:15Z,2018-10-05T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/electricfeelco,[],0xa7c2662a534a0ae22e8b0f27d6a099e3b3971c6a,,TRUE,TRUE,,2018-11-06T03:19:01.524748Z,2019-03-10T10:02:43.607002Z,TRUE,1901,7,Advanced,2018-10-12T03:35:47Z,2018-10-12T00:00:00.000Z,null,null,null,2018-10-11T14:04:12.979630Z,null,,0,24,null,electricfeelco,travay,https://github.com/electricfeelco/travay/issues/24,cancelled,FALSE,FALSE,FALSE,0,null,0,"Vue, JavaScript, CSS, HTML",2021-01-19T22:40:50.914758Z,TRUE,mainnet,2021-01-20T16:15:17.519981Z,9,1,0,electricfeelco,[],permissionless,10452,Days,traditional,public,,1360,cancelled,Feature: Convert app to a PWA,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,DAI,1,2018-10-05T03:35:47Z,https://gitcoin.co/issue/electricfeelco/travay/24/1360,0.11,1.5E+20,150,150,150,2018-10-05T03:35:47Z,2018-10-05T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/matterinc,[],0x60206c1f2b51ac470cb0f71323474f7f9e4772e1,,FALSE,TRUE,,null,2019-03-10T10:02:51.910620Z,TRUE,228,365,,2019-10-05T16:25:44Z,2019-10-05T00:00:00.000Z,null,2018-10-25T15:57:19.023069Z,2018-10-06T10:53:31.829475Z,2018-10-25T15:57:19.023077Z,null,,14,36,null,matterinc,web3swift,https://github.com/matterinc/web3swift/issues/36,done,FALSE,FALSE,FALSE,1,null,1,"Swift, Ruby, Objective-C, C",2021-01-19T22:40:40.274824Z,TRUE,mainnet,2021-01-20T16:15:18.273494Z,9,1,1,matterinc,"[""currybab""]",approval,10454,Unknown,traditional,public,,1362,done,How to get pending transactions by this framework,0x0000000000000000000000000000000000000000,ETH,221.69,2018-10-05T16:25:44Z,https://gitcoin.co/issue/matterinc/web3swift/36/1362,0.6,6E+17,133.01,826.05,0.6,2018-10-05T16:25:44Z,2018-10-05T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/royhodge830,[],0x9022ea60b011a53d97835c6c901cb1f0a461d79a,Other,FALSE,TRUE,,null,2019-03-10T10:02:56.972588Z,TRUE,63,1,Beginner,2018-10-06T16:28:05Z,2018-10-06T00:00:00.000Z,null,2018-10-05T17:34:11.885041Z,2018-10-05T16:37:16.188005Z,2018-10-05T17:22:56.568071Z,null,UniBit Labs,1,1,closed,royhodge830,universal-wallet,https://github.com/royhodge830/universal-wallet/issues/1,done,FALSE,TRUE,FALSE,1,null,1,,2021-01-19T22:40:28.409000Z,FALSE,mainnet,2021-01-20T16:15:18.688558Z,14,1,1,royhodge830,"[""alchemistavery"",""AlchemistAvery""]",approval,10455,Hours,traditional,public,,1363,done,Testing CBTX On Gitcoin With This Issue,0x886e38459D6D47553Ed810B2c0574D43ED6185c2,CBTX,null,2018-10-05T16:28:05Z,https://gitcoin.co/issue/royhodge830/universal-wallet/1/1363,null,500,null,null,500,2018-10-05T16:28:05Z,2018-10-05T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/Bounties-Network,[],0xe66f8c6ab127ecdfd5cbf031f74a584ad2fc494b,Feature,FALSE,TRUE,,null,2019-03-10T10:03:08.001265Z,TRUE,995,14,Advanced,2018-10-19T20:39:30Z,2018-10-19T00:00:00.000Z,null,2018-10-18T04:42:26.932798Z,2018-10-06T00:54:10.919764Z,2018-10-17T16:22:54.672576Z,null,Bounties Network,1,222,open,Bounties-Network,Explorer,https://github.com/Bounties-Network/Explorer/issues/222,done,FALSE,FALSE,FALSE,1,null,1,"JavaScript, CSS, HTML",2021-01-19T22:40:05.165082Z,TRUE,mainnet,2021-01-20T16:15:18.793642Z,16,1,2,Bounties-Network,"[""bkatsnel""]",approval,10457,Days,traditional,public,,1366,done,Bounties Network - Profile Banner,0x0000000000000000000000000000000000000000,ETH,221.69,2018-10-05T20:39:30Z,https://gitcoin.co/issue/Bounties-Network/Explorer/222/1366,1.5,1.5E+18,332.53,2065.13,1.5,2018-10-05T20:39:30Z,2018-10-05T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/electricfeelco,[],0xa7c2662a534a0ae22e8b0f27d6a099e3b3971c6a,Improvement,TRUE,TRUE,,2019-03-10T10:03:14.082331Z,2019-03-10T10:03:13.510479Z,TRUE,2614,7,Intermediate,2018-10-12T22:57:43Z,2018-10-12T00:00:00.000Z,null,null,null,2018-11-03T23:12:18.226374Z,null,,0,16,null,electricfeelco,travay,https://github.com/electricfeelco/travay/issues/16,cancelled,FALSE,FALSE,FALSE,0,null,0,"Vue, JavaScript, CSS, HTML",2021-01-19T22:39:53.547483Z,TRUE,mainnet,2021-01-20T16:15:18.893247Z,10,1,0,electricfeelco,[],permissionless,10458,Hours,traditional,public,,1367,cancelled,Improvement: Stop user from doing a transaction if they don't have enough funds in their MetaMask account,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,DAI,1,2018-10-05T22:57:43Z,https://gitcoin.co/issue/electricfeelco/travay/16/1367,0.03,4.5E+19,45,45,45,2018-10-05T22:57:43Z,2018-10-05T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/ethglobal,[],0xec610f53d0a191b17d7984c6d31598b2181ace15,Other,TRUE,TRUE,,2018-10-13T17:10:00.533738Z,2019-03-10T10:03:16.559263Z,TRUE,3629,3,Intermediate,2018-10-09T00:36:51Z,2018-10-09T00:00:00.000Z,null,null,null,null,null,Kyber Network,2,5,open,ethglobal,ethsanfrancisco-bounties,https://github.com/ethglobal/ethsanfrancisco-bounties/issues/5,cancelled,FALSE,FALSE,FALSE,0,null,0,"ethsf, ethsanfrancisco, bounties, hackathon, ethereum, blockchain",2021-01-19T22:39:42.773087Z,FALSE,mainnet,2021-01-20T16:15:19.601111Z,5,0,0,ethglobal,[],permissionless,10459,Days,cooperative,public,,1368,cancelled,Kyber Network API/Protocol Challenge,0xdd974D5C2e2928deA5F71b9825b8b646686BD200,KNC,0.39,2018-10-06T00:36:51Z,https://gitcoin.co/issue/ethglobal/ethsanfrancisco-bounties/5/1368,null,8E+21,3102.4,1435.2,8000,2018-10-06T00:36:51Z,2018-10-06T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/windingtree,[],0xdf7e575359eccb490839f0d880ed673fc075cd33,Improvement,TRUE,TRUE,,2018-10-06T11:04:00.863507Z,2019-03-10T10:03:46.023284Z,TRUE,385,14,Intermediate,2018-10-20T11:00:04Z,2018-10-20T00:00:00.000Z,null,null,null,null,null,Winding Tree,34,1,closed,windingtree,vesting-contract,https://github.com/windingtree/vesting-contract/issues/1,done,FALSE,TRUE,FALSE,1,null,1,"Truffle, Javascript, Test",2021-01-19T22:39:31.270640Z,FALSE,mainnet,2021-01-20T16:15:19.660620Z,3,0,0,windingtree,"[""adamskrodzki""]",permissionless,10462,Hours,contest,public,,1374,done,Add tests and comments for vesting contract,0x0000000000000000000000000000000000000000,ETH,226.41,2018-10-06T11:00:04Z,https://gitcoin.co/issue/windingtree/vesting-contract/1/1374,0,1E+15,0.23,1.38,0,2018-10-06T11:00:04Z,2018-10-06T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/windingtree,[],0xdf7e575359eccb490839f0d880ed673fc075cd33,Improvement,FALSE,TRUE,,null,2019-03-10T10:03:50.538763Z,TRUE,385,14,Intermediate,2018-10-20T11:04:53Z,2018-10-20T00:00:00.000Z,null,2018-10-12T11:21:06.790552Z,2018-10-08T07:04:30.950103Z,2018-10-12T11:21:06.778310Z,null,Winding Tree,34,1,closed,windingtree,vesting-contract,https://github.com/windingtree/vesting-contract/issues/1,done,FALSE,TRUE,FALSE,1,null,1,"Truffle, Javascript, Test",2021-01-19T22:39:19.828714Z,FALSE,mainnet,2021-01-20T16:15:19.777607Z,20,2,1,windingtree,"[""adamskrodzki""]",permissionless,10463,Hours,contest,public,,1375,done,Add tests and comments for vesting contract,0x0000000000000000000000000000000000000000,ETH,226.41,2018-10-06T11:04:53Z,https://gitcoin.co/issue/windingtree/vesting-contract/1/1375,0.44,4.4E+17,99.62,605.77,0.44,2018-10-06T11:04:53Z,2018-10-06T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/cobrateam,[],0x63b7608b7f47de1c0d1f94f85ffcb260fbcb4890,,FALSE,TRUE,,2019-03-10T10:03:56.528320Z,2019-03-10T10:03:54.556301Z,TRUE,432,365,,2019-10-06T16:12:55Z,2019-10-06T00:00:00.000Z,null,null,2018-10-29T13:33:11.887645Z,null,null,,7,628,closed,cobrateam,splinter,https://github.com/cobrateam/splinter/issues/628,cancelled,FALSE,TRUE,TRUE,0,null,0,"Python, HTML, Shell, Makefile",2021-01-19T22:39:07.649079Z,TRUE,mainnet,2021-01-20T16:15:19.854755Z,14,0,1,cobrateam,[],approval,10464,Unknown,traditional,public,,1376,cancelled,Unable to chain find_by_css().find_by_text() with 0.9.0,0x0000000000000000000000000000000000000000,ETH,226.41,2018-10-06T16:12:55Z,https://gitcoin.co/issue/cobrateam/splinter/628/1376,0.05,5E+16,11.32,68.84,0.05,2018-10-06T16:12:55Z,2018-10-06T00:00:00.000Z,bounties_network
FALSE,https://makerdao.com/careers,https://gitcoin.co/dynamic/avatar/ethglobal,[],0xf563f100df419ccde59bfbe0692fc4c5bfe01706,Feature,FALSE,TRUE,,null,2019-03-10T10:04:34.574437Z,TRUE,1677,7,Beginner,2018-10-13T23:15:20Z,2018-10-13T00:00:00.000Z,null,null,2018-10-09T17:31:03.325636Z,2018-10-10T21:22:02.236960Z,null,MakerDAO,1,14,closed,ethglobal,ethsanfrancisco-bounties,https://github.com/ethglobal/ethsanfrancisco-bounties/issues/14,done,FALSE,TRUE,FALSE,1,null,1,"ethsanfrancisco, makerdao, dai",2021-01-19T22:38:56.433053Z,FALSE,mainnet,2021-01-20T16:15:19.971714Z,25,1,3,ethglobal,"[""brandonin"",""NatalieChin80"",""markoci""]",approval,10466,Hours,cooperative,public,,1383,done,"ETHSanFrancisco MakerDAO ""Use Dai in any Challenge"" Challenge",0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,DAI,1,2018-10-06T23:15:20Z,https://gitcoin.co/issue/ethglobal/ethsanfrancisco-bounties/14/1383,0.18,2.5E+20,250,250,250,2018-10-06T23:15:20Z,2018-10-06T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/gitcoinco,[],0x00de4b13153673bcae2616b67bf822500d325fc3,,TRUE,TRUE,,null,2019-03-10T10:04:54.839530Z,TRUE,439,14,,2018-10-22T04:00:38Z,2018-10-22T00:00:00.000Z,null,2018-11-14T19:20:09.824313Z,null,2018-11-13T16:35:52.263812Z,null,,10,2375,closed,gitcoinco,web,https://github.com/gitcoinco/web/issues/2375,done,FALSE,TRUE,FALSE,1,null,1,"JavaScript, Python, HTML, CSS, Shell, Makefile, Dockerfile",2021-01-19T22:38:45.040865Z,TRUE,mainnet,2021-01-20T16:15:20.222309Z,20,1,0,gitcoinco,"[""nanspro""]",permissionless,10467,Unknown,traditional,public,,1386,done,Profile Enhancements,0x0000000000000000000000000000000000000000,ETH,224.78,2018-10-08T04:00:38Z,https://gitcoin.co/issue/gitcoinco/web/2375/1386,0.4,4E+17,89.91,550.7,0.4,2018-10-08T04:00:38Z,2018-10-08T00:00:00.000Z,bounties_network
FALSE,https://spacemesh.io/join/,https://gitcoin.co/dynamic/avatar/spacemeshos,[],0xb0512f306b6d8a759f0a6ae9be27272429d94ee4,Feature,FALSE,TRUE,,null,2019-03-10T10:05:03.047246Z,TRUE,2297,365,Intermediate,2019-10-08T11:45:59Z,2019-10-08T00:00:00.000Z,null,null,2018-10-21T09:36:54.235356Z,2018-11-01T12:48:59.727438Z,null,Team Spacemesh,4,4,open,spacemeshos,app,https://github.com/spacemeshos/app/issues/4,done,FALSE,FALSE,FALSE,1,null,1,"Product Design, Product Development, Typescript, Wallet, Cosmic, Spacemesh, Open Source Maintenance ",2021-01-19T22:38:33.509113Z,FALSE,mainnet,2021-01-20T16:15:20.416785Z,25,2,2,spacemeshos,"[""iamonuwa"",""samparsky""]",approval,10468,Days,cooperative,public,,1388,done,Create great github issues from the product specs (Product design),0x0000000000000000000000000000000000000000,ETH,224.78,2018-10-08T11:45:59Z,https://gitcoin.co/issue/spacemeshos/app/4/1388,7,7E+18,1573.46,9637.28,7,2018-10-08T11:45:59Z,2018-10-08T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/Pixura,[],0x2a5ecfde059e54606a885516f14635a6d25bb316,Feature,FALSE,TRUE,,null,2019-03-10T10:05:08.909604Z,TRUE,3093,365,Intermediate,2019-10-08T14:23:08Z,2019-10-08T00:00:00.000Z,null,2018-10-15T16:24:15.574783Z,2018-10-09T05:49:31.058616Z,2018-10-15T04:53:29.994456Z,null,Pixura,1,1,closed,Pixura,pixura-react-sdk,https://github.com/Pixura/pixura-react-sdk/issues/1,done,FALSE,TRUE,FALSE,1,null,1,react redux sagas elasticsearch erc721 NFT,2021-01-19T22:38:22.079192Z,FALSE,mainnet,2021-01-20T16:15:20.557864Z,9,1,1,Pixura,"[""bakaoh""]",approval,10469,Days,traditional,public,,1389,done,Build a ERC721 Metadata search on top of Pixura's elastic search API,0x744d70fdbe2ba4cf95131626614a1763df805b9e,SNT,0.04,2018-10-08T14:23:08Z,https://gitcoin.co/issue/Pixura/pixura-react-sdk/1/1389,null,7.412E+21,300.56,446.5,7412,2018-10-08T14:23:08Z,2018-10-08T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/blockchain-etl,[],0x9ace976f2f06f2d2815a93f1866011007171fdb2,,FALSE,TRUE,,null,2019-03-10T10:05:14.141187Z,TRUE,406,365,,2019-10-08T15:50:36Z,2019-10-08T00:00:00.000Z,null,null,2018-10-08T18:58:16.628615Z,2018-10-15T20:13:17.249225Z,null,Ethereum Community Fund via ECF Web 3.0 Infrastructure Fund,11,102,closed,blockchain-etl,ethereum-etl,https://github.com/blockchain-etl/ethereum-etl/issues/102,done,FALSE,TRUE,TRUE,1,null,1,"Python, Shell",2021-01-19T22:38:10.724285Z,TRUE,mainnet,2021-01-20T16:15:20.680919Z,18,1,2,blockchain-etl,"[""elim0322""]",approval,10470,Unknown,traditional,public,,1390,done,Add Dockerfile,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,DAI,1,2018-10-08T15:50:36Z,https://gitcoin.co/issue/blockchain-etl/ethereum-etl/102/1390,0.07,1E+20,100,100,100,2018-10-08T15:50:36Z,2018-10-08T00:00:00.000Z,bounties_network
FALSE,https://diadata.org/,https://gitcoin.co/dynamic/avatar/diadata-org,[],0x3811f600e671b1bf1f2ddd1c4deeb71b63701927,,FALSE,TRUE,,null,2019-03-10T10:05:19.345745Z,TRUE,372,30,,2018-11-07T15:52:09Z,2018-11-07T00:00:00.000Z,null,null,2018-10-08T20:31:14.637398Z,2018-10-17T19:39:03.493366Z,null,DIA,0,2,null,diadata-org,docs.diadata.org,https://github.com/diadata-org/docs.diadata.org/issues/2,done,FALSE,FALSE,FALSE,1,null,1,"JavaScript, HTML, CSS, Python, Batchfile, Makefile",2021-01-19T22:37:59.617115Z,FALSE,mainnet,2021-01-20T16:15:20.772750Z,9,1,1,diadata-org,"[""mestorlx""]",permissionless,10471,Unknown,contest,public,,1391,done,Develop Algorithms for taking out outliers from crypto data sets,0x0000000000000000000000000000000000000000,ETH,224.78,2018-10-08T15:52:09Z,https://gitcoin.co/issue/diadata-org/docs.diadata.org/2/1391,0.5,5E+17,112.39,688.38,0.5,2018-10-08T15:52:09Z,2018-10-08T00:00:00.000Z,bounties_network
FALSE,https://boards.greenhouse.io/consensys/jobs/1333457,https://gitcoin.co/dynamic/avatar/gitcoinco,[],0x00de4b13153673bcae2616b67bf822500d325fc3,,FALSE,TRUE,,null,2019-03-10T10:05:23.295200Z,TRUE,487,365,,2019-10-08T17:59:19Z,2019-10-08T00:00:00.000Z,null,2018-11-26T18:17:35.197959Z,2018-10-09T12:56:56.142544Z,2018-11-26T18:17:20.949564Z,null,Gitcoin,3,2381,closed,gitcoinco,web,https://github.com/gitcoinco/web/issues/2381,done,FALSE,TRUE,FALSE,1,null,1,"JavaScript, Python, HTML, CSS, Shell, Makefile, Dockerfile",2021-01-19T22:37:48.853102Z,TRUE,mainnet,2021-01-20T16:15:21.576014Z,10,1,1,gitcoinco,"[""pinkiebell""]",permissionless,10472,Unknown,traditional,public,,1392,done,new profile is slow -- optimize the new profile,0x0000000000000000000000000000000000000000,ETH,224.78,2018-10-08T17:59:19Z,https://gitcoin.co/issue/gitcoinco/web/2381/1392,0.4,4E+17,89.91,550.7,0.4,2018-10-08T17:59:19Z,2018-10-08T00:00:00.000Z,bounties_network
FALSE,,https://gitcoin.co/dynamic/avatar/ethsociety,[],0x44d0b1bf2a3809c5ebb288f6babf46c76953d0e5,Improvement,FALSE,TRUE,,null,2019-03-10T10:05:28.377481Z,TRUE,131,14,Beginner,2018-10-22T18:27:57Z,2018-10-22T00:00:00.000Z,null,2018-10-11T01:05:26.118247Z,2018-10-08T19:13:55.312647Z,2018-10-11T00:09:37.094956Z,null,ethsociety,20,92,closed,ethsociety,learn-plasma,https://github.com/ethsociety/learn-plasma/issues/92,done,FALSE,TRUE,FALSE,1,null,1,"JavaScript, CSS, HTML",2021-01-19T22:37:37.519378Z,FALSE,mainnet,2021-01-20T16:15:21.714933Z,16,1,4,ethsociety,"[""mul53""]",approval,10473,Hours,traditional,public,,1393,done,Add comparison table to website,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,DAI,1,2018-10-08T18:27:57Z,https://gitcoin.co/issue/ethsociety/learn-plasma/92/1393,0.02,2.5E+19,25,25,25,2018-10-08T18:27:57Z,2018-10-08T00:00:00.000Z,bounties_network
